"","Participant","Word","likert_arousal","likert_valence","StudyLanguage","Nativeness"
"1630",241,"saggia","8","7","Italian","L2"
"1631",241,"crudele","7","2","Italian","L2"
"1632",241,"buono","5","7","Italian","L2"
"1633",241,"stronzo","7","3","Italian","L2"
"1634",241,"affidabile","4","7","Italian","L2"
"1635",241,"indiscreta","5","5","Italian","L2"
"1636",241,"inaffidabile","6","3","Italian","L2"
"1637",241,"demone","8","4","Italian","L2"
"1638",241,"scrupolosa","7","8","Italian","L2"
"1639",132,"elegante","7","7","Italian","L2"
"1640",132,"negativo","4","4","Italian","L2"
"1641",132,"scrupolosa","1","1","Italian","L2"
"1642",132,"indiscreta","6","3","Italian","L2"
"1643",132,"stronzo","7","2","Italian","L2"
"1644",132,"pigra","4","6","Italian","L2"
"1645",132,"crudele","5","3","Italian","L2"
"1646",132,"paziente","6","7","Italian","L2"
"1647",132,"buono","4","8","Italian","L2"
"1648",132,"scortese","7","2","Italian","L2"
"1649",132,"meschina","6","1","Italian","L2"
"1650",132,"inaffidabile","3","7","Italian","L2"
"1651",132,"saggia","5","7","Italian","L2"
"1652",132,"leale","4","7","Italian","L2"
"1653",132,"santo","3","8","Italian","L2"
"1654",132,"sleale","5","2","Italian","L2"
"1655",132,"affidabile","3","7","Italian","L2"
"1656",132,"riservata","5","1","Italian","L2"
"1657",132,"tesoro","5","9","Italian","L2"
"1658",132,"demone","8","1","Italian","L2"
"1659",132,"bugiarda","5","2","Italian","L2"
"1660",132,"cattivo","7","2","Italian","L2"
"1661",132,"gentile","4","8","Italian","L2"
"1662",132,"cauta","4","6","Italian","L2"
"1663",132,"osceno","7","1","Italian","L2"
"1664",132,"positivo","7","8","Italian","L2"
"1665",144,"saggia","3","7","Italian","L2"
"1666",144,"elegante","4","7","Italian","L2"
"1667",144,"osceno","7","2","Italian","L2"
"1668",144,"cattivo","5","2","Italian","L2"
"1669",144,"buono","4","8","Italian","L2"
"1670",144,"negativo","4","2","Italian","L2"
"1671",144,"pigra","2","3","Italian","L2"
"1672",144,"riservata","2","6","Italian","L2"
"1673",144,"inaffidabile","5","2","Italian","L2"
"1674",144,"meschina","5","2","Italian","L2"
"1675",144,"sleale","5","2","Italian","L2"
"1676",144,"scrupolosa","4","7","Italian","L2"
"1677",144,"scortese","5","2","Italian","L2"
"1678",144,"gentile","4","8","Italian","L2"
"1679",144,"affidabile","3","7","Italian","L2"
"1680",144,"santo","5","8","Italian","L2"
"1681",144,"indiscreta","5","3","Italian","L2"
"1682",144,"tesoro","5","9","Italian","L2"
"1683",144,"crudele","6","1","Italian","L2"
"1684",144,"stronzo","7","1","Italian","L2"
"1685",144,"demone","7","2","Italian","L2"
"1686",144,"paziente","2","7","Italian","L2"
"1687",144,"positivo","5","8","Italian","L2"
"1688",144,"bugiarda","5","2","Italian","L2"
"1689",144,"leale","3","8","Italian","L2"
"1690",144,"cauta","3","6","Italian","L2"
"1691",123,"meschina","5","3","Italian","L2"
"1692",123,"pigra","4","4","Italian","L2"
"1693",123,"bugiarda","7","1","Italian","L2"
"1694",123,"cauta","5","3","Italian","L2"
"1695",123,"indiscreta","4","5","Italian","L2"
"1696",123,"positivo","2","8","Italian","L2"
"1697",123,"paziente","2","8","Italian","L2"
"1698",123,"gentile","7","9","Italian","L2"
"1699",123,"buono","6","8","Italian","L2"
"1700",123,"cattivo","5","4","Italian","L2"
"1701",123,"scrupolosa","5","3","Italian","L2"
"1702",123,"riservata","1","3","Italian","L2"
"1703",123,"elegante","6","8","Italian","L2"
"1704",123,"scortese","8","3","Italian","L2"
"1705",123,"crudele","7","2","Italian","L2"
"1706",123,"affidabile","5","8","Italian","L2"
"1707",123,"osceno","2","2","Italian","L2"
"1708",123,"demone","6","2","Italian","L2"
"1709",123,"negativo","5","2","Italian","L2"
"1710",123,"stronzo","9","1","Italian","L2"
"1711",123,"sleale","5","3","Italian","L2"
"1712",123,"santo","4","7","Italian","L2"
"1713",123,"inaffidabile","2","3","Italian","L2"
"1714",123,"leale","6","8","Italian","L2"
"1715",123,"saggia","6","8","Italian","L2"
"1716",123,"tesoro","8","8","Italian","L2"
"1717",128,"stronzo","1","9","Italian","L2"
"1718",128,"pigra","2","9","Italian","L2"
"1719",128,"buono","1","9","Italian","L2"
"1720",128,"paziente","2","8","Italian","L2"
"1721",128,"tesoro","1","8","Italian","L2"
"1722",128,"scrupolosa","1","1","Italian","L2"
"1723",128,"gentile","1","9","Italian","L2"
"1724",128,"leale","1","9","Italian","L2"
"1725",128,"crudele","9","1","Italian","L2"
"1726",128,"elegante","1","9","Italian","L2"
"1727",128,"riservata","2","9","Italian","L2"
"1728",128,"scortese","1","9","Italian","L2"
"1729",128,"santo","1","9","Italian","L2"
"1730",128,"affidabile","1","9","Italian","L2"
"1731",128,"demone","9","9","Italian","L2"
"1732",128,"negativo","9","1","Italian","L2"
"1733",128,"saggia","1","9","Italian","L2"
"1734",128,"osceno","9","1","Italian","L2"
"1735",128,"inaffidabile","8","1","Italian","L2"
"1736",128,"cauta","1","8","Italian","L2"
"1737",128,"positivo","1","9","Italian","L2"
"1738",128,"cattivo","9","1","Italian","L2"
"1739",128,"indiscreta","9","1","Italian","L2"
"1740",128,"sleale","9","1","Italian","L2"
"1741",128,"meschina","9","1","Italian","L2"
"1742",128,"bugiarda","9","1","Italian","L2"
"1743",2,"indiscreta","8","7","Italian","L2"
"1744",2,"positivo","8","6","Italian","L2"
"1745",2,"osceno","6","5","Italian","L2"
"1746",2,"meschina","7","8","Italian","L2"
"1747",2,"buono","6","6","Italian","L2"
"1748",2,"pigra","8","7","Italian","L2"
"1749",2,"inaffidabile","7","8","Italian","L2"
"1750",2,"crudele","7","6","Italian","L2"
"1751",2,"bugiarda","8","8","Italian","L2"
"1752",2,"scortese","8","7","Italian","L2"
"1753",2,"paziente","7","7","Italian","L2"
"1754",2,"negativo","9","9","Italian","L2"
"1755",2,"stronzo","8","9","Italian","L2"
"1756",2,"saggia","8","7","Italian","L2"
"1757",2,"elegante","8","6","Italian","L2"
"1758",2,"affidabile","7","6","Italian","L2"
"1759",2,"gentile","8","8","Italian","L2"
"1760",2,"cauta","7","7","Italian","L2"
"1761",2,"scrupolosa","9","7","Italian","L2"
"1762",2,"sleale","9","7","Italian","L2"
"1763",2,"leale","7","7","Italian","L2"
"1764",2,"cattivo","8","7","Italian","L2"
"1765",2,"tesoro","7","8","Italian","L2"
"1766",2,"demone","8","8","Italian","L2"
"1767",2,"riservata","8","6","Italian","L2"
"1768",2,"santo","8","8","Italian","L2"
"1769",76,"gentile","2","8","Italian","L2"
"1770",76,"cattivo","7","3","Italian","L2"
"1771",76,"stronzo","8","3","Italian","L2"
"1772",76,"scortese","7","3","Italian","L2"
"1773",76,"positivo","2","8","Italian","L2"
"1774",76,"negativo","7","2","Italian","L2"
"1775",76,"tesoro","1","9","Italian","L2"
"1776",76,"leale","1","9","Italian","L2"
"1777",76,"cauta","4","6","Italian","L2"
"1778",76,"pigra","5","5","Italian","L2"
"1779",76,"bugiarda","8","2","Italian","L2"
"1780",76,"demone","8","2","Italian","L2"
"1781",76,"santo","2","7","Italian","L2"
"1782",76,"inaffidabile","8","1","Italian","L2"
"1783",76,"affidabile","7","8","Italian","L2"
"1784",76,"riservata","5","5","Italian","L2"
"1785",76,"paziente","2","8","Italian","L2"
"1786",76,"elegante","1","9","Italian","L2"
"1787",76,"sleale","8","3","Italian","L2"
"1788",76,"scrupolosa","7","3","Italian","L2"
"1789",76,"osceno","8","2","Italian","L2"
"1790",76,"saggia","1","9","Italian","L2"
"1791",76,"meschina","7","3","Italian","L2"
"1792",76,"indiscreta","7","2","Italian","L2"
"1793",76,"crudele","8","2","Italian","L2"
"1794",76,"buono","2","8","Italian","L2"
"1795",167,"saggia","3","8","Italian","L2"
"1796",167,"gentile","2","8","Italian","L2"
"1797",167,"paziente","3","7","Italian","L2"
"1798",167,"riservata","1","9","Italian","L2"
"1799",167,"sleale","5","1","Italian","L2"
"1800",167,"stronzo","6","2","Italian","L2"
"1801",167,"demone","7","1","Italian","L2"
"1802",167,"osceno","8","1","Italian","L2"
"1803",167,"scortese","7","2","Italian","L2"
"1804",167,"pigra","6","2","Italian","L2"
"1805",167,"indiscreta","8","1","Italian","L2"
"1806",167,"buono","1","9","Italian","L2"
"1807",167,"santo","1","9","Italian","L2"
"1808",167,"affidabile","2","8","Italian","L2"
"1809",167,"bugiarda","7","1","Italian","L2"
"1810",167,"cattivo","9","1","Italian","L2"
"1811",167,"cauta","2","8","Italian","L2"
"1812",167,"meschina","7","2","Italian","L2"
"1813",167,"inaffidabile","8","1","Italian","L2"
"1814",167,"positivo","2","9","Italian","L2"
"1815",167,"elegante","1","9","Italian","L2"
"1816",167,"tesoro","2","9","Italian","L2"
"1817",167,"leale","1","9","Italian","L2"
"1818",167,"scrupolosa","3","8","Italian","L2"
"1819",167,"negativo","8","1","Italian","L2"
"1820",167,"crudele","8","1","Italian","L2"
"1821",158,"scortese","7","9","Italian","L2"
"1822",158,"crudele","7","1","Italian","L2"
"1823",158,"tesoro","2","9","Italian","L2"
"1824",158,"cattivo","6","2","Italian","L2"
"1825",158,"affidabile","1","9","Italian","L2"
"1826",158,"cauta","5","6","Italian","L2"
"1827",158,"leale","2","9","Italian","L2"
"1828",158,"paziente","1","8","Italian","L2"
"1829",158,"santo","3","8","Italian","L2"
"1830",158,"stronzo","8","1","Italian","L2"
"1831",158,"osceno","7","2","Italian","L2"
"1832",158,"saggia","2","9","Italian","L2"
"1833",158,"negativo","8","1","Italian","L2"
"1834",158,"pigra","6","3","Italian","L2"
"1835",158,"buono","1","9","Italian","L2"
"1836",158,"indiscreta","6","3","Italian","L2"
"1837",158,"positivo","1","9","Italian","L2"
"1838",158,"gentile","3","8","Italian","L2"
"1839",158,"inaffidabile","8","2","Italian","L2"
"1840",158,"elegante","2","9","Italian","L2"
"1841",158,"scrupolosa","2","8","Italian","L2"
"1842",158,"riservata","3","7","Italian","L2"
"1843",158,"meschina","7","3","Italian","L2"
"1844",158,"bugiarda","8","1","Italian","L2"
"1845",158,"sleale","7","2","Italian","L2"
"1846",158,"demone","9","1","Italian","L2"
"1847",163,"tesoro","7","7","Italian","L2"
"1848",163,"elegante","3","8","Italian","L2"
"1849",163,"paziente","2","7","Italian","L2"
"1850",163,"bugiarda","5","2","Italian","L2"
"1851",163,"positivo","7","7","Italian","L2"
"1852",163,"saggia","2","8","Italian","L2"
"1853",163,"pigra","3","4","Italian","L2"
"1854",163,"meschina","6","3","Italian","L2"
"1855",163,"leale","2","8","Italian","L2"
"1856",163,"indiscreta","3","6","Italian","L2"
"1857",163,"sleale","5","3","Italian","L2"
"1858",163,"santo","2","7","Italian","L2"
"1859",163,"scortese","7","3","Italian","L2"
"1860",163,"affidabile","5","6","Italian","L2"
"1861",163,"gentile","3","7","Italian","L2"
"1862",163,"riservata","2","6","Italian","L2"
"1863",163,"negativo","5","5","Italian","L2"
"1864",163,"cattivo","7","2","Italian","L2"
"1865",163,"stronzo","7","1","Italian","L2"
"1866",163,"demone","5","1","Italian","L2"
"1867",163,"cauta","5","6","Italian","L2"
"1868",163,"osceno","4","5","Italian","L2"
"1869",163,"inaffidabile","5","3","Italian","L2"
"1870",163,"buono","3","6","Italian","L2"
"1871",163,"scrupolosa","6","2","Italian","L2"
"1872",163,"crudele","6","2","Italian","L2"
"1873",251,"paziente","8","5","Italian","L2"
"1874",251,"crudele","8","2","Italian","L2"
"1875",251,"demone","2","2","Italian","L2"
"1876",251,"negativo","5","5","Italian","L2"
"1877",251,"indiscreta","5","5","Italian","L2"
"1878",251,"riservata","9","9","Italian","L2"
"1879",251,"pigra","5","5","Italian","L2"
"1880",251,"cauta","5","5","Italian","L2"
"1881",251,"leale","9","9","Italian","L2"
"1882",251,"elegante","9","9","Italian","L2"
"1883",251,"bugiarda","3","2","Italian","L2"
"1884",251,"sleale","4","2","Italian","L2"
"1885",251,"saggia","9","9","Italian","L2"
"1886",251,"buono","7","7","Italian","L2"
"1887",251,"affidabile","8","7","Italian","L2"
"1888",251,"stronzo","4","6","Italian","L2"
"1889",251,"tesoro","8","8","Italian","L2"
"1890",251,"osceno","4","4","Italian","L2"
"1891",251,"meschina","2","8","Italian","L2"
"1892",251,"positivo","1","9","Italian","L2"
"1893",251,"santo","3","3","Italian","L2"
"1894",251,"inaffidabile","4","4","Italian","L2"
"1895",251,"scortese","4","6","Italian","L2"
"1896",251,"cattivo","5","5","Italian","L2"
"1897",251,"scrupolosa","5","5","Italian","L2"
"1898",251,"gentile","5","5","Italian","L2"
"1899",182,"cauta","8","8","Italian","L2"
"1900",182,"saggia","1","9","Italian","L2"
"1901",182,"santo","1","9","Italian","L2"
"1902",182,"gentile","1","9","Italian","L2"
"1903",182,"inaffidabile","5","1","Italian","L2"
"1904",182,"tesoro","9","9","Italian","L2"
"1905",182,"buono","2","9","Italian","L2"
"1906",182,"leale","2","9","Italian","L2"
"1907",182,"affidabile","2","9","Italian","L2"
"1908",182,"cattivo","4","9","Italian","L2"
"1909",182,"elegante","3","9","Italian","L2"
"1910",182,"indiscreta","3","8","Italian","L2"
"1911",182,"meschina","4","8","Italian","L2"
"1912",182,"positivo","3","9","Italian","L2"
"1913",182,"scortese","3","8","Italian","L2"
"1914",182,"sleale","2","7","Italian","L2"
"1915",182,"demone","2","5","Italian","L2"
"1916",182,"scrupolosa","3","7","Italian","L2"
"1917",182,"pigra","4","7","Italian","L2"
"1918",182,"osceno","2","8","Italian","L2"
"1919",182,"stronzo","3","8","Italian","L2"
"1920",182,"riservata","3","8","Italian","L2"
"1921",182,"paziente","2","8","Italian","L2"
"1922",182,"bugiarda","3","7","Italian","L2"
"1923",182,"crudele","3","7","Italian","L2"
"1924",182,"negativo","5","3","Italian","L2"
"1925",15,"scrupolosa","5","6","Italian","L2"
"1926",15,"santo","4","8","Italian","L2"
"1927",15,"scortese","8","2","Italian","L2"
"1928",15,"inaffidabile","5","8","Italian","L2"
"1929",15,"pigra","6","3","Italian","L2"
"1930",15,"cauta","3","7","Italian","L2"
"1931",15,"elegante","6","2","Italian","L2"
"1932",15,"osceno","5","4","Italian","L2"
"1933",15,"gentile","5","4","Italian","L2"
"1934",15,"demone","5","5","Italian","L2"
"1935",15,"cattivo","4","6","Italian","L2"
"1936",15,"affidabile","6","6","Italian","L2"
"1937",15,"saggia","4","4","Italian","L2"
"1938",15,"paziente","5","5","Italian","L2"
"1939",15,"sleale","5","6","Italian","L2"
"1940",15,"bugiarda","1","9","Italian","L2"
"1941",15,"indiscreta","7","1","Italian","L2"
"1942",15,"leale","2","6","Italian","L2"
"1943",15,"tesoro","5","5","Italian","L2"
"1944",15,"stronzo","5","5","Italian","L2"
"1945",15,"negativo","4","6","Italian","L2"
"1946",15,"riservata","6","4","Italian","L2"
"1947",15,"buono","3","8","Italian","L2"
"1948",15,"crudele","4","5","Italian","L2"
"1949",15,"meschina","6","1","Italian","L2"
"1950",15,"positivo","3","7","Italian","L2"
"1951",101,"gentile","9","8","Italian","L2"
"1952",101,"cattivo","5","4","Italian","L2"
"1953",101,"bugiarda","7","2","Italian","L2"
"1954",101,"leale","4","8","Italian","L2"
"1955",101,"buono","7","7","Italian","L2"
"1956",101,"santo","3","7","Italian","L2"
"1957",101,"cauta","5","5","Italian","L2"
"1958",101,"negativo","8","1","Italian","L2"
"1959",101,"demone","7","1","Italian","L2"
"1960",101,"paziente","3","5","Italian","L2"
"1961",101,"affidabile","5","6","Italian","L2"
"1962",101,"pigra","2","3","Italian","L2"
"1963",101,"osceno","5","5","Italian","L2"
"1964",101,"scrupolosa","4","5","Italian","L2"
"1965",101,"riservata","2","5","Italian","L2"
"1966",101,"sleale","3","3","Italian","L2"
"1967",101,"scortese","8","1","Italian","L2"
"1968",101,"tesoro","8","9","Italian","L2"
"1969",101,"saggia","3","7","Italian","L2"
"1970",101,"inaffidabile","7","2","Italian","L2"
"1971",101,"crudele","6","3","Italian","L2"
"1972",101,"positivo","6","4","Italian","L2"
"1973",101,"meschina","3","2","Italian","L2"
"1974",101,"stronzo","9","1","Italian","L2"
"1975",101,"indiscreta","4","4","Italian","L2"
"1976",101,"elegante","4","9","Italian","L2"
"1977",247,"scrupolosa","1","1","Italian","L2"
"1978",247,"sleale","1","1","Italian","L2"
"1979",247,"cauta","9","9","Italian","L2"
"1980",247,"stronzo","1","1","Italian","L2"
"1981",247,"leale","9","9","Italian","L2"
"1982",247,"demone","1","1","Italian","L2"
"1983",247,"gentile","1","1","Italian","L2"
"1984",247,"buono","9","9","Italian","L2"
"1985",247,"crudele","1","1","Italian","L2"
"1986",247,"indiscreta","1","1","Italian","L2"
"1987",247,"positivo","9","9","Italian","L2"
"1988",247,"scortese","1","1","Italian","L2"
"1989",247,"paziente","9","9","Italian","L2"
"1990",247,"saggia","9","9","Italian","L2"
"1991",247,"bugiarda","1","1","Italian","L2"
"1992",247,"inaffidabile","1","1","Italian","L2"
"1993",247,"negativo","1","1","Italian","L2"
"1994",247,"elegante","9","9","Italian","L2"
"1995",247,"affidabile","9","9","Italian","L2"
"1996",247,"cattivo","1","1","Italian","L2"
"1997",247,"tesoro","9","9","Italian","L2"
"1998",247,"pigra","1","1","Italian","L2"
"1999",247,"santo","9","9","Italian","L2"
"2000",247,"riservata","9","9","Italian","L2"
"2001",247,"meschina","1","1","Italian","L2"
"2002",247,"osceno","1","1","Italian","L2"
"2003",253,"meschina","2","4","Italian","L2"
"2004",253,"indiscreta","9","9","Italian","L2"
"2005",253,"inaffidabile","5","5","Italian","L2"
"2006",253,"pigra","2","5","Italian","L2"
"2007",253,"affidabile","5","8","Italian","L2"
"2008",253,"elegante","5","9","Italian","L2"
"2009",253,"demone","5","2","Italian","L2"
"2010",253,"cattivo","5","1","Italian","L2"
"2011",253,"riservata","1","5","Italian","L2"
"2012",253,"saggia","6","8","Italian","L2"
"2013",253,"buono","5","9","Italian","L2"
"2014",253,"negativo","3","1","Italian","L2"
"2015",253,"osceno","1","1","Italian","L2"
"2016",253,"gentile","1","7","Italian","L2"
"2017",253,"paziente","1","6","Italian","L2"
"2018",253,"sleale","3","1","Italian","L2"
"2019",253,"crudele","1","1","Italian","L2"
"2020",253,"scrupolosa","6","6","Italian","L2"
"2021",253,"cauta","9","7","Italian","L2"
"2022",253,"tesoro","9","9","Italian","L2"
"2023",253,"bugiarda","5","3","Italian","L2"
"2024",253,"scortese","1","1","Italian","L2"
"2025",253,"leale","6","6","Italian","L2"
"2026",253,"positivo","9","9","Italian","L2"
"2027",253,"stronzo","1","1","Italian","L2"
"2028",253,"santo","6","8","Italian","L2"
"2029",58,"riservata","8","4","Italian","L2"
"2030",58,"inaffidabile","6","3","Italian","L2"
"2031",58,"stronzo","8","1","Italian","L2"
"2032",58,"gentile","3","8","Italian","L2"
"2033",58,"pigra","7","2","Italian","L2"
"2034",58,"cattivo","7","2","Italian","L2"
"2035",58,"cauta","7","4","Italian","L2"
"2036",58,"scrupolosa","5","6","Italian","L2"
"2037",58,"negativo","5","3","Italian","L2"
"2038",58,"elegante","7","9","Italian","L2"
"2039",58,"bugiarda","7","3","Italian","L2"
"2040",58,"paziente","3","8","Italian","L2"
"2041",58,"indiscreta","7","3","Italian","L2"
"2042",58,"scortese","6","3","Italian","L2"
"2043",58,"osceno","9","1","Italian","L2"
"2044",58,"positivo","6","7","Italian","L2"
"2045",58,"santo","8","8","Italian","L2"
"2046",58,"leale","4","7","Italian","L2"
"2047",58,"tesoro","7","9","Italian","L2"
"2048",58,"sleale","6","3","Italian","L2"
"2049",58,"demone","9","1","Italian","L2"
"2050",58,"crudele","8","1","Italian","L2"
"2051",58,"meschina","7","3","Italian","L2"
"2052",58,"saggia","5","8","Italian","L2"
"2053",58,"affidabile","4","7","Italian","L2"
"2054",58,"buono","3","7","Italian","L2"
"2055",71,"cattivo","5","2","Italian","L2"
"2056",71,"saggia","2","8","Italian","L2"
"2057",71,"demone","7","1","Italian","L2"
"2058",71,"cauta","1","6","Italian","L2"
"2059",71,"sleale","6","2","Italian","L2"
"2060",71,"elegante","2","8","Italian","L2"
"2061",71,"affidabile","1","9","Italian","L2"
"2062",71,"pigra","3","1","Italian","L2"
"2063",71,"positivo","5","9","Italian","L2"
"2064",71,"meschina","7","2","Italian","L2"
"2065",71,"bugiarda","5","2","Italian","L2"
"2066",71,"osceno","3","1","Italian","L2"
"2067",71,"gentile","2","9","Italian","L2"
"2068",71,"indiscreta","7","2","Italian","L2"
"2069",71,"crudele","9","1","Italian","L2"
"2070",71,"riservata","1","9","Italian","L2"
"2071",71,"santo","3","9","Italian","L2"
"2072",71,"leale","5","9","Italian","L2"
"2073",71,"negativo","5","1","Italian","L2"
"2074",71,"paziente","1","7","Italian","L2"
"2075",71,"tesoro","5","8","Italian","L2"
"2076",71,"stronzo","5","2","Italian","L2"
"2077",71,"inaffidabile","8","2","Italian","L2"
"2078",71,"buono","2","8","Italian","L2"
"2079",71,"scrupolosa","7","2","Italian","L2"
"2080",71,"scortese","8","2","Italian","L2"
"2081",75,"meschina","6","1","Italian","L2"
"2082",75,"bugiarda","9","1","Italian","L2"
"2083",75,"leale","1","9","Italian","L2"
"2084",75,"riservata","1","9","Italian","L2"
"2085",75,"gentile","1","9","Italian","L2"
"2086",75,"cattivo","9","1","Italian","L2"
"2087",75,"tesoro","1","9","Italian","L2"
"2088",75,"positivo","1","9","Italian","L2"
"2089",75,"saggia","1","9","Italian","L2"
"2090",75,"scortese","9","1","Italian","L2"
"2091",75,"sleale","9","1","Italian","L2"
"2092",75,"elegante","1","9","Italian","L2"
"2093",75,"demone","9","1","Italian","L2"
"2094",75,"buono","1","9","Italian","L2"
"2095",75,"scrupolosa","1","9","Italian","L2"
"2096",75,"indiscreta","8","1","Italian","L2"
"2097",75,"affidabile","1","9","Italian","L2"
"2098",75,"inaffidabile","9","1","Italian","L2"
"2099",75,"crudele","9","1","Italian","L2"
"2100",75,"osceno","9","1","Italian","L2"
"2101",75,"cauta","2","9","Italian","L2"
"2102",75,"stronzo","9","1","Italian","L2"
"2103",75,"paziente","1","9","Italian","L2"
"2104",75,"santo","1","9","Italian","L2"
"2105",75,"negativo","9","1","Italian","L2"
"2106",75,"pigra","5","5","Italian","L2"
"2107",239,"bugiarda","9","1","Italian","L2"
"2108",239,"scrupolosa","2","9","Italian","L2"
"2109",239,"gentile","1","9","Italian","L2"
"2110",239,"buono","1","9","Italian","L2"
"2111",239,"osceno","7","2","Italian","L2"
"2112",239,"leale","2","9","Italian","L2"
"2113",239,"elegante","2","7","Italian","L2"
"2114",239,"cauta","6","5","Italian","L2"
"2115",239,"affidabile","2","9","Italian","L2"
"2116",239,"inaffidabile","7","2","Italian","L2"
"2117",239,"crudele","9","1","Italian","L2"
"2118",239,"demone","9","1","Italian","L2"
"2119",239,"negativo","9","1","Italian","L2"
"2120",239,"positivo","2","9","Italian","L2"
"2121",239,"cattivo","7","1","Italian","L2"
"2122",239,"paziente","2","9","Italian","L2"
"2123",239,"santo","2","9","Italian","L2"
"2124",239,"pigra","4","1","Italian","L2"
"2125",239,"riservata","1","6","Italian","L2"
"2126",239,"sleale","4","1","Italian","L2"
"2127",239,"saggia","2","7","Italian","L2"
"2128",239,"scortese","3","1","Italian","L2"
"2129",239,"meschina","6","1","Italian","L2"
"2130",239,"tesoro","5","9","Italian","L2"
"2131",239,"indiscreta","4","1","Italian","L2"
"2132",239,"stronzo","7","1","Italian","L2"
"2133",200,"riservata","1","5","Italian","L2"
"2134",200,"crudele","8","2","Italian","L2"
"2135",200,"positivo","2","7","Italian","L2"
"2136",200,"gentile","1","8","Italian","L2"
"2137",200,"bugiarda","7","2","Italian","L2"
"2138",200,"leale","2","5","Italian","L2"
"2139",200,"meschina","2","1","Italian","L2"
"2140",200,"paziente","1","8","Italian","L2"
"2141",200,"affidabile","1","9","Italian","L2"
"2142",200,"sleale","2","1","Italian","L2"
"2143",200,"stronzo","3","3","Italian","L2"
"2144",200,"elegante","1","8","Italian","L2"
"2145",200,"scortese","4","2","Italian","L2"
"2146",200,"inaffidabile","3","2","Italian","L2"
"2147",200,"demone","8","1","Italian","L2"
"2148",200,"scrupolosa","4","3","Italian","L2"
"2149",200,"cattivo","7","1","Italian","L2"
"2150",200,"cauta","5","5","Italian","L2"
"2151",200,"buono","1","9","Italian","L2"
"2152",200,"saggia","2","8","Italian","L2"
"2153",200,"santo","1","8","Italian","L2"
"2154",200,"negativo","3","1","Italian","L2"
"2155",200,"osceno","5","1","Italian","L2"
"2156",200,"pigra","3","2","Italian","L2"
"2157",200,"tesoro","1","9","Italian","L2"
"2158",200,"indiscreta","4","4","Italian","L2"
"2159",155,"affidabile","5","6","Italian","L2"
"2160",155,"demone","2","2","Italian","L2"
"2161",155,"stronzo","4","2","Italian","L2"
"2162",155,"riservata","4","6","Italian","L2"
"2163",155,"santo","2","8","Italian","L2"
"2164",155,"inaffidabile","4","2","Italian","L2"
"2165",155,"scortese","4","2","Italian","L2"
"2166",155,"sleale","2","2","Italian","L2"
"2167",155,"cauta","5","5","Italian","L2"
"2168",155,"crudele","3","2","Italian","L2"
"2169",155,"paziente","1","8","Italian","L2"
"2170",155,"bugiarda","3","3","Italian","L2"
"2171",155,"negativo","3","1","Italian","L2"
"2172",155,"cattivo","3","1","Italian","L2"
"2173",155,"tesoro","5","8","Italian","L2"
"2174",155,"meschina","2","2","Italian","L2"
"2175",155,"indiscreta","8","2","Italian","L2"
"2176",155,"pigra","1","4","Italian","L2"
"2177",155,"osceno","2","2","Italian","L2"
"2178",155,"buono","7","8","Italian","L2"
"2179",155,"saggia","4","8","Italian","L2"
"2180",155,"gentile","2","8","Italian","L2"
"2181",155,"scrupolosa","5","5","Italian","L2"
"2182",155,"positivo","8","9","Italian","L2"
"2183",155,"elegante","3","8","Italian","L2"
"2184",155,"leale","5","4","Italian","L2"
"2185",166,"inaffidabile","4","3","Italian","L2"
"2186",166,"osceno","6","2","Italian","L2"
"2187",166,"buono","2","8","Italian","L2"
"2188",166,"cauta","7","6","Italian","L2"
"2189",166,"leale","1","8","Italian","L2"
"2190",166,"saggia","3","8","Italian","L2"
"2191",166,"meschina","8","2","Italian","L2"
"2192",166,"santo","2","9","Italian","L2"
"2193",166,"paziente","1","9","Italian","L2"
"2194",166,"scortese","7","2","Italian","L2"
"2195",166,"indiscreta","6","4","Italian","L2"
"2196",166,"affidabile","6","9","Italian","L2"
"2197",166,"scrupolosa","4","5","Italian","L2"
"2198",166,"sleale","8","2","Italian","L2"
"2199",166,"pigra","1","5","Italian","L2"
"2200",166,"tesoro","3","9","Italian","L2"
"2201",166,"cattivo","7","2","Italian","L2"
"2202",166,"bugiarda","8","1","Italian","L2"
"2203",166,"gentile","3","8","Italian","L2"
"2204",166,"negativo","3","2","Italian","L2"
"2205",166,"riservata","1","6","Italian","L2"
"2206",166,"crudele","7","1","Italian","L2"
"2207",166,"positivo","7","9","Italian","L2"
"2208",166,"demone","9","3","Italian","L2"
"2209",166,"elegante","3","8","Italian","L2"
"2210",166,"stronzo","8","3","Italian","L2"
"2211",196,"osceno","8","2","Italian","L2"
"2212",196,"inaffidabile","3","2","Italian","L2"
"2213",196,"scortese","5","4","Italian","L2"
"2214",196,"paziente","1","8","Italian","L2"
"2215",196,"santo","5","5","Italian","L2"
"2216",196,"positivo","8","9","Italian","L2"
"2217",196,"bugiarda","5","5","Italian","L2"
"2218",196,"pigra","6","3","Italian","L2"
"2219",196,"demone","8","1","Italian","L2"
"2220",196,"saggia","6","4","Italian","L2"
"2221",196,"crudele","6","1","Italian","L2"
"2222",196,"tesoro","4","2","Italian","L2"
"2223",196,"riservata","1","7","Italian","L2"
"2224",196,"cauta","3","7","Italian","L2"
"2225",196,"meschina","7","4","Italian","L2"
